directory,image_name,binary_cat,multi_cat
./dataset/unhealthy/Dry Leaf,Dry_Leaf_3.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_180.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_46.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_97.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_156.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_4.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_187.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_73.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_163.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_118.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_74.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_164.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_116.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_111.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_148.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_89.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_58.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_134.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_24.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_133.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_23.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_190.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_141.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_80.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_51.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_146.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_87.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_56.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_173.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_63.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_108.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_18.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_174.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_64.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_106.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_16.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_101.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_11.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_110.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_117.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_119.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_75.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_165.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_72.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_162.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_47.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_96.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_157.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_5.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_186.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_40.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_91.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_150.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_2.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_181.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_32.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_122.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_49.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_98.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_159.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_188.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_35.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Dry Leaf,Dry_Leaf_125.jpg,unhealthy,Dry Leaf
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_194.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_18.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_252.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_524.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_283.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_145.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_400.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_376.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_64.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_139.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_407.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_371.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_229.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_63.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_193.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_255.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_284.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_523.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_142.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_409.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_227.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_130.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_475.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_303.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_11.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_472.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_304.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_16.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_378.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_220.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_137.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_331.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_496.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_447.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_269.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_23.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_102.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_215.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_105.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_89.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_58.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_212.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_491.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_336.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_440.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_179.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_518.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_24.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_344.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_395.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_432.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_87.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_56.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_338.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_177.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_516.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_260.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_498.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_449.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_170.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_511.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_267.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_343.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_435.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_392.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_80.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_51.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_276.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_161.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_500.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_458.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_489.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_40.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_91.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_383.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_424.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_352.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_47.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_96.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_423.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_384.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_355.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_271.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_166.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_507.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_329.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_49.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_203.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_114.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_98.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_35.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_168.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_509.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_451.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_327.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_480.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_278.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_32.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_456.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_487.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_320.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_204.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_113.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_315.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_463.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_126.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_231.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_369.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_540.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_121.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_236.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_418.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_312.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_464.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_238.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_72.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_360.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_416.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_532.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_295.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_153.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_182.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_244.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_3.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_292.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_535.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_154.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_185.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_243.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_4.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_128.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_75.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_367.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_411.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_499.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_448.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_171.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_510.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_266.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_342.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_393.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_434.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_81.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_50.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_345.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_433.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_394.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_86.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_57.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_339.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_176.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_517.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_261.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_104.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_88.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_59.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_213.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_337.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_490.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_441.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_178.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_519.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_25.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_497.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_330.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_446.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_268.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_22.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_103.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_214.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_473.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_305.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_17.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_379.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_221.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_136.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_408.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_226.jpg,unhealthy,Citrus Hindu Mite
./dataset/unhealthy/Citrus Hindu Mite,Citrus_Hindu_Mite_131.jpg,unhealthy,Citrus Hindu Mite
